OpenAPI feature,Count
GlobalExtension,0
OperationParameter,660
ResponsesExtension,0
Properties_Depth_3,1804
ExternalDocExtension,0
ResponseHeader,0
Enum_Depth_3,2776
SchemaExtension_Depth_3,0
Format_int64_Depth_3,326
Schema_Depth_4,334
RefSchema_Depth_4,70
Path_Put,26
Format_float_Depth_1,11
Server,1
Format_int64_Depth_1,1529
SecuritySchemeComponent,2
OAuthFlowScopes,6
Path,118
SchemaType_integer,1177
Format_int64_Depth_2,1513
Format_date-time_Depth_2,26
ResponseComponent,0
OauthFlowTokenUrl,1
OAuthFlowExtension,0
SchemaType_array,1934
Items_Depth_1,1381
Format_date_Depth_1,241
Format_int32_Depth_3,128
Properties_Depth_5,28
RequestBodyExtension,0
HeaderComponent,0
ComponentExtension,0
Schema_Depth_1,12925
PathExtension,0
Path_Delete,10
SchemaType_number,53
RefSchema_Depth_5,8
OAuthFlow,2
CallbackComponent,0
OperationTag,205
path_Parameter,284
Properties_Depth_2,8566
Header,0
Items_Depth_2,410
Schema_Depth_6,8
Response,205
Format_date_Depth_2,104
SchemaComponent,235
GlobalWebhook,0
Schema_Depth_2,9947
RefSchema_Depth_2,1573
Items_Depth_3,85
Items_Depth_5,8
Enum_Depth_5,16
Minimum_Depth_1,38
SchemaType_boolean,2099
Format_int32_Depth_1,457
ServerVariable,0
Enum_Depth_2,6509
PathParameter,1298
RequestBodyContent_application/json,84
SchemaExtension_Depth_4,0
Schema_Depth_5,78
Component,248
Example,0
Format_double_Depth_2,8
Format_uint64_Depth_1,9
LinkComponent,0
Path_Post,36
RequestBodyContent_application/octet-stream,1
SchemaExtension_Depth_1,0
Format_date-time_Depth_1,22
OAuthFlowsExtension,0
RequestBody,85
Format_date-time_Depth_3,4
SecuritySchemeExtension,0
Enum_Depth_1,5872
Format_date_Depth_3,12
Enum_Depth_6,0
Tag,61
Format_float_Depth_3,6
OAuthFlowAuthorizationUrl,2
GlobalExternalDoc,1
SchemaExtension_Depth_2,0
RefSchema_Depth_1,1458
RequestBodyContent,85
ExampleComponent,0
SecurityScheme_Type_oauth2,2
Operation,205
Format_int32_Depth_2,545
Items_Depth_4,50
Properties_Depth_6,0
ServerExtension,0
ParameterExtension,0
MediaTypeEncoding,0
ResponseExtension,0
Path_Get,107
RequiredParameter,313
ExplodeParameter,91
Maximum_Depth_1,38
Responses,205
ResponseContent_application/json,195
PathServer,0
RefSchema_Depth_3,399
Enum_Depth_4,256
RequestBodyComponent,0
ResponseCode_200,205
ResponseContent,195
Format_int32_Depth_4,8
Format_double_Depth_1,2
SchemaType_string,16372
Callback,0
Properties_Depth_4,249
SchemaExtension_Depth_6,0
OperationExtension,0
Link,0
Schema_Depth_3,2214
SchemaExtension_Depth_5,0
Properties_Depth_1,10441
Path_Patch,26
TagExtension,0
Encoding,0
query_Parameter,1685
MediaTypeExtension,0
Format_float_Depth_2,26
ParameterStyle_form,91
ResponseLink,0
Format_uint64_Depth_2,2
SchemaType_object,3871
Format_int64_Depth_4,22
ParameterComponent,11
